id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.1086/663575	10.1086/663575	Legal Violence: Immigration Law and the Lives of Central American Immigrants	Cecilia Menjívar, Leisy J. Abrego	American Journal of Sociology	117	5	2012-03-01T00:00:00Z	pp. 1380-1421	The University of Chicago Press	fla		This article analyzes how Central American immigrants in tenuous legal statuses experience current immigration laws. Based on ethnographic observations and over 200 interviews conducted between 1998 and 2009 with immigrants in Los Angeles and Phoenix and individuals in sending communities, this study reveals how the convergence and implementation of immigration and criminal law constitute forms of violence. Drawing on theories of structural and symbolic violence, the authors use the analytic category “legal violence” to capture the normalized but cumulatively injurious effects of the law. The analysis focuses on three central and interrelated areas of immigrants’ lives—work, family, and schooling—to expose how the criminalization of immigrants at the federal, state, and local levels is not only exclusionary but also generates violent effects for individual immigrants and their families, affecting everyday lives and long-term incorporation processes.	
10.1086/520776	10.1086/520776	Book Reviewers for Volume 112		American Journal of Sociology	112	6	2007-05-01T00:00:00Z	pp. 1996-1997	The University of Chicago Press	fla			
10.1086/432778	10.1086/432778	Why Is France So French? Culture, Institutions, and Neoliberalism, 1974–1981	Monica Prasad	American Journal of Sociology	111	2	2005-09-01T00:00:00Z	pp. 357-407	The University of Chicago Press	fla		French capitalism has changed in many ways in the last two decades, but France has not seen the extreme neoliberalism of Britain and the United States. The author first provides evidence that the French pattern is not caused by adherence to cultural traditions of egalitarianism. The author then uses historical and interview data to compare the French case with the American counterexample. The argument is that France has adopted a “pragmatic neoliberalism” because in the postwar period it had adopted a “pragmatic state interventionism” designed not to further goals of social justice, but to turn an agricultural country into an industrial one. Moreover, neoliberalism in the United States required a remarkable degree of extreme political innovation which has not been possible in France.	
10.1086/231116	10.1086/231116	<i>Segmented Labor, Fractured Politics: Labor Politics in American Life</i>by William Form	Sam Rosenberg	American Journal of Sociology	102	5	1997-03-01T00:00:00Z	pp. 1492-1494	The University of Chicago Press	fla			
10.1086/431779	10.1086/431779	Race and the Accumulation of Human Capital across the Career: A Theoretical Model and Fixed‐Effects Application	Donald Tomaskovic‐Devey, Melvin Thomas, Kecia Johnson	American Journal of Sociology	111	1	2005-07-01T00:00:00Z	pp. 58-89	The University of Chicago Press	fla		The authors develop an explicitly sociological variant on human capital theory, emphasizing that most human capital acquisition is a social product, not an individual investment decision. The authors apply this model to racial earnings inequality, focusing on how exposure to discrimination influences both human capital acquisition and earnings inequalities as they develop across the career. The authors estimate models of career earnings trajectories, which show flatter trajectories for black and Hispanic men relative to white men, partial mediation by human capital acquired inside the labor market, and much larger race/ethnic career inequalities among the highly educated.	
10.1086/375198	10.1086/375198	Status, Networks, and Social Movement Participation: The Case of Striking Workers	Marc Dixon, Vincent J. Roscigno	American Journal of Sociology	108	6	2003-05-01T00:00:00Z	pp. 1292-1327	The University of Chicago Press	fla		Individual participation has been at the core of much theorizing and research on social movements. Little of this attention, however, has focused on the labor movement and individual strike involvement. In this article, the authors extend the literature by employing rational choice and network perspectives on social movement participation and by analyzing strike mobilization in a recent action by the Communication Workers of America. The data are unique to social movement analyses as they include participants as well as nonparticipants, have significant heterogeneity across lines of status, and provide potentially influential individual background and network indicators. Findings show how race, income, and occupational distinctions are influential for strike behavior. Importantly, workers' networks at the point of production also impact strike involvement. The authors discuss the implications of these and related results for understanding worker insurgency and social movement participation more generally.	
10.1086/231167	10.1086/231167	<i>Promises to Keep: Decline and Renewal of Marriage in America,</i>edited by David Popenoe, Jean Bethke Elshtain, and David Blankenhorn	Linda J. Waite	American Journal of Sociology	102	6	1997-05-01T00:00:00Z	pp. 1792-1793	The University of Chicago Press	fla			
10.1086/231165	10.1086/231165	<i>The Business of Practicing Law: The Work Lives of Solo and Small‐Firm Attorneys</i> by Carroll Seron	George Gonos	American Journal of Sociology	102	6	1997-05-01T00:00:00Z	pp. 1787-1789	The University of Chicago Press	fla			
10.1086/655760	10.1086/655760	Children of Misfortune: Early Adversity and Cumulative Inequality in Perceived Life Trajectories	Markus H. Schafer, Kenneth F. Ferraro, Sarah A. Mustillo	American Journal of Sociology	116	4	2011-01-01T00:00:00Z	pp. 1053-1091	The University of Chicago Press	fla		Adversity early in life may alter pathways of aging, but what interpretive processes can soften the blow of early insults? Drawing from cumulative inequality theory, the authors analyze trajectories of life evaluations and then consider whether early adversity offsets favorable expectations for the future. Results reveal that early adversity contributes to more negative views of the past but rising expectations for the future. Early adversity also has enduring effects on life evaluations, offsetting the influence of buoyant expectations. The findings draw attention to the limits of human agency under the constraints of early adversity—a process described as biographical structuration.	
10.2307/3003890	10.2307/3003890	Economic Transformation and Income Inequality in Urban China: Evidence from Panel Data	Xueguang Zhou	American Journal of Sociology	105	4	2000-01-01T00:00:00Z	pp. 1135-1174	The University of Chicago Press	fla		Using panel data of 4,730 urban residents drawn from 20 cities in China, this article examines changes in income determinants between the prereform and reform eras. To guide this empirical study, a conceptual model is developed that emphasizes the coevolution of politics and markets to synthesize theoretical ideas in the recent debate on the transformation of state socialist societies. The findings show significant changes in returns to education and in the rise of private/hybrid firms in the reform era. There is also strong evidence of institutional persistence in returns to positional power and in the organizational hierarchy. These findings reveal multifaceted processes of transformation that call for more sophisticated theoretical models and in-depth institutional analyses.	
10.1086/378928	10.1086/378928	Racial Wage Inequality: Job Segregation and Devaluation across U.S. Labor Markets	Matt L. Huffman, Philip N. Cohen	American Journal of Sociology	109	4	2004-01-01T00:00:00Z	pp. 902-936	The University of Chicago Press	fla		Despite decades of research showing greater black‐white inequality in local areas where the black population is relatively large, little is known about the mechanisms for this effect. Using a unique data set of individuals nested within jobs across labor markets, this article tests two possible mechanisms for the black concentration effect on wage inequality: job segregation and devaluation. Results show that black population size is associated with greater segregation of black workers into black‐dominated jobs. On the other hand, no evidence is found that the penalty for working in a black‐dominated job (the devaluation effect) increases as a function of black population size. The article concludes that discrimination against workers—especially exclusion from better‐paying jobs—is an important mechanism for the effect of black population size on the racial wage gap.	
10.1086/321303	10.1086/321303	Diversity Rhetoric and the Managerialization of Law	Lauren B. Edelman, Sally Riggs Fuller, Iona Mara‐Drita	American Journal of Sociology	106	6	2001-05-01T00:00:00Z	pp. 1589-1641	The University of Chicago Press	fla		This article examines the rise of diversity rhetoric in U.S. management and how that rhetoric reframes ideas inherent in civil rights law. Quantitative and qualitative content analyses of the professional management literature (mid‐1980s–mid‐1990s) illustrate a managerialization of law, a process by which legal ideas are refigured by managerial ways of thinking as they flow across the boundaries of legal fields and into managerial and organizational fields. The managerial conception of diversity adds a variety of nonlegal dimensions of diversity (e.g., personality traits) to the legally protected categories like race and sex, and it disassociates diversity from civil rights law.	
10.1086/231145	10.1086/231145	<i>Divided by Color: Racial Politics and Democratic Ideals</i> by Donald R. Kinder and Lynn M. Sanders	David Harris	American Journal of Sociology	102	6	1997-05-01T00:00:00Z	pp. 1749-1751	The University of Chicago Press	fla			
10.1086/519983	10.1086/519983	Change of Authorship: “Intergenerational Solidarity and the Structure of Adult Child‐Parent Relationships in American Families” (<i>Americal Journal of Sociology</i> 103 [2]: 429‐60)	Leora Lawton	American Journal of Sociology	106	4	2001-01-01T00:00:00Z	p. iii	The University of Chicago Press	fla			
10.1086/231143	10.1086/231143	<i>Comparing Policy Networks: Labor Politics in the U.S., Germany, and Japan</i> by David Knoke, Franz Urban Pappi, Jeffrey Broadbent, and Yutaka Tsujinaka	Roger V. Gould	American Journal of Sociology	102	6	1997-05-01T00:00:00Z	pp. 1745-1747	The University of Chicago Press	fla			
10.1086/515815	10.1086/515815	Contents of Volume 103		American Journal of Sociology	103	6	1998-05-01T00:00:00Z	pp. 1779-1796	The University of Chicago Press	fla			
10.1086/378395	10.1086/378395	Opportunity Organizations and Threat‐Induced Contention: Protest Waves in Authoritarian Settings	Paul D. Almeida	American Journal of Sociology	109	2	2003-09-01T00:00:00Z	pp. 345-400	The University of Chicago Press	fla		The article combines two strands of political process theory (opportunity and threat) in a changing authoritarian context. Through the use of protest event, archival, and secondary sources on El Salvador between 1962 and 1981, the study examines the outbreak and forms of two protest waves that are generated by the temporal sequencing of political opportunity and threat environments. The specific opportunities of institutional access and competitive elections motivate regime challengers to form durable civic organizations. This newly available organizational infrastructure can be used to sustain reformist contention in the near term as well as be radicalized to launch more disruptive and violent protest campaigns when opportunities recede and the political environment transitions to one characterized by mounting threats (state‐attributed economic problems, erosion of rights, and state repression).	
10.1086/671151	10.1086/671151	Masthead		American Journal of Sociology	118	5	2013-03-01T00:00:00Z	p. cover2	The University of Chicago Press	fla			
10.1086/231127	10.1086/231127	Blood and Debt: War and Taxation in Nineteenth‐Century Latin America	Miguel Angel Centeno	American Journal of Sociology	102	6	1997-05-01T00:00:00Z	pp. 1565-1605	The University of Chicago Press	fla		Using data from 11 Latin American countries, this article challenges the universality of the positive relationship between war and state making. Availability of external resources, state organizational capacity, and alliances with social actors are shown to help determine the political response to armed conflict. Overall, the article emphasizes the importance of causal sequence in determining the effect of war. War did not make states in Latin America because it occurred under very different historical circumstances than during the European “military revolution.” Without the prior establishment of political authority and without a link between such an organization and social actors, war will not contribute to institutional development.	
10.1086/587154	10.1086/587154	The Intrinsic Estimator for Age‐Period‐Cohort Analysis: What It Is and How to Use It	Yang Yang, Sam Schulhofer‐Wohl, Wenjiang J. Fu, Kenneth C. Land	American Journal of Sociology	113	6	2008-05-01T00:00:00Z	pp. 1697-1736	The University of Chicago Press	fla		A new approach to the statistical estimation of age‐period‐cohort (APC) accounting models, called the intrinsic estimator (IE), recently has been developed. This article (1) further describes the IE algebraically, geometrically, and verbally, (2) reviews properties of the IE as a statistical estimator, (3) provides model validation evidence for the IE both from an empirical example and from a simulation exercise, (4) relates the coefficients of the IE to those of conventional constrained APC models using formal definitions of statistical estimability, hypothesis testing, and empirical applications that directly address a criticism that often has been lodged at general‐purpose methods of APC analysis, and (5) introduces computer software for application of the IE that interested users can readily access. The authors conclude that the IE holds the potential for applications not only to APC analysis but also to similar problems of structural underidentification in sociology.	
10.1086/231355	10.1086/231355	Wit and Politics: An Essay on Power and Laughter	Hans Speier	American Journal of Sociology	103	5	1998-03-01T00:00:00Z	pp. 1352-1401	The University of Chicago Press	fla		Originally published in German in 1975, this reflective essay draws on material from a wide range of epochs and societies to analyze the uses, intricacies, and paradoxes of wit in political relationships great and small. Topics include wit as a weapon, the crucial element of surprise, the uses of nonsense, the laughter of both the mighty and the weak, whispered jokes in totalitarian regimes, and wit and death. The essay returns repeatedly to the paradox of timelessness, that is, the recurrence of similar forms of political humor, indeed identical jokes, in different centuries and among different peoples.	
10.1086/674790	10.1086/674790	Call for Papers		American Journal of Sociology	119	1	2013-07-01T00:00:00Z	p. vi	The University of Chicago Press	fla			
10.1086/231088	10.1086/231088	Whose Sociology Is It? Comment on Huber	Norman K. Denzin	American Journal of Sociology	102	5	1997-03-01T00:00:00Z	pp. 1416-1423	The University of Chicago Press	fla			
10.1086/661985	10.1086/661985	Practicing What They Preach? Lynching and Religion in the American South, 1890–1929	Amy Kate Bailey, Karen A. Snedker	American Journal of Sociology	117	3	2011-11-01T00:00:00Z	pp. 844-887	The University of Chicago Press	fla		This project employs a moral solidarity framework to explore the relationship between organized religion and lynching in the American South. The authors ask whether a county’s religious composition affected its rate of lynching, net of demographic and economic controls. The authors find evidence for the solidarity thesis, using three religious metrics. First, their findings show that counties with greater religious diversity experienced more lynching, supporting the notion that a pluralistic religious marketplace with competing religious denominations weakened the bonds of a cohesive moral community and might have enhanced white racial solidarity. Second, counties in which a larger share of the black population worshipped in churches controlled by blacks experienced higher levels of racial violence, indicating a threat to intergroup racially based solidarity. Finally, the authors find a lower incidence of lynching in counties where a larger share of church members belonged to racially mixed denominations, suggesting that cross-racial solidarity served to reduce racial violence.	
10.1086/515814	10.1086/515814	Acknowledgments to Referees		American Journal of Sociology	103	6	1998-05-01T00:00:00Z	pp. 1775-1778	The University of Chicago Press	fla			
10.1086/231168	10.1086/231168	<i>Disaster Evacuation Behavior: Tourists and Other Transients</i> by Thomas E. Drabek	Russell R. Dynes	American Journal of Sociology	102	6	1997-05-01T00:00:00Z	pp. 1793-1795	The University of Chicago Press	fla			
10.1086/303107	10.1086/303107	Avenues of Attainment: Occupational Demography and Organizational Careers in the California Civil Service	William P. Barnett, James N. Baron, Toby E. Stuart	American Journal of Sociology	106	1	2000-07-01T00:00:00Z	pp. 88-144	The University of Chicago Press	fla		This article outlines a comprehensive approach to analyzing organizational career inequality, emphasizing interdependencies among multiple �avenues of attainment�: job shifts and lateral moves, within and between organizations; changes in salary and salary ceilings associated with job shifts; and within‐job salary advancement. Hypotheses regarding how occupational sex and race composition affect these career outcomes are tested with data describing work histories of California state government employees. Although female‐ and minority‐dominated occupations were disadvantaged in many respects, their incumbents moved among state agencies more frequently (and reaped greater economic benefit) than did employees in occupations dominated by white males. Intraorganizational promotions yielded roughly comparable salary gains for incumbents of male‐ and female‐dominated occupations, but through distinct paths: male‐dominated occupations had less frequent promotions with larger salary increases; female‐dominated occupations experienced more frequent job shifts with smaller pay changes.  Men in female‐dominated occupations were shielded from many of the adverse career outcomes experienced by their female counterparts.	
10.1086/597792	10.1086/597792	Combining Preferences and Processes: An Integrated Approach to Black‐White Labor Market Inequality	Sabino Kornrich	American Journal of Sociology	115	1	2009-07-01T00:00:00Z	pp. 1-38	The University of Chicago Press	fla		This article offers an innovative theoretical approach to black‐white labor market inequality that combines components of threat, spatial mismatch, and urban decline theories in a queuing framework. Using a unique measure—the earnings gap between black and white workers resulting from sorting into different occupations within an occupationally and educationally delimited labor queue—the author tests hypotheses from the combined model. Results show support for the combined model, as characteristics of labor and job queues significantly influence the extent of black‐white inequality. Variables representing employers’ preferences for or against hiring black workers are also significant, suggesting the utility of jointly examining preferences and processes in the labor market.	
10.1086/507489	10.1086/507489	Erratum		American Journal of Sociology	112	1	2006-07-01T00:00:00Z	p. 350	The University of Chicago Press	fla			
10.1086/661653	10.1086/661653	Pride and Prejudice: Employment Discrimination against Openly Gay Men in the United States	András Tilcsik	American Journal of Sociology	117	2	2011-09-01T00:00:00Z	pp. 586-626	The University of Chicago Press	fla		This article presents the first large-scale audit study of discrimination against openly gay men in the United States. Pairs of fictitious résumés were sent in response to 1,769 job postings in seven states. One résumé in each pair was randomly assigned experience in a gay campus organization, and the other résumé was assigned a control organization. Two main findings have emerged. First, in some but not all states, there was significant discrimination against the fictitious applicants who appeared to be gay. This geographic variation in the level of discrimination appears to reflect regional differences in attitudes and antidiscrimination laws. Second, employers who emphasized the importance of stereotypically male heterosexual traits were particularly likely to discriminate against openly gay men. Beyond these particular findings, this study advances the audit literature more generally by covering multiple regions and by highlighting how audit techniques may be used to identify stereotypes that affect employment decisions in real labor markets.	
10.1086/341045	10.1086/341045	Global Microstructures: The Virtual Societies of Financial Markets	Karin Knorr Cetina, Urs Bruegger	American Journal of Sociology	107	4	2002-01-01T00:00:00Z	pp. 905-950	The University of Chicago Press	fla		Using participant‐observation data, interviews, and trading transcripts drawn from interbank currency trading in global investment banks, this article examines regular patterns of integration that characterize the global social system embedded in economic transactions. To interpret these patterns, which are global in scope but microsocial in character, this article uses the term “global microstructures.” Features of the interaction order, loosely defined, have become constitutive of and implanted in processes that have global breadth. This study draws on Schutz in the development of the concept of temporal coordination as the basis for the level of intersubjectivity discerned in global markets. This article contributes to economic sociology through the analysis of cambist (i.e., trading) markets, which are distinguished from producer markets, and by positing a form of market coordination that supplements relational or network forms of coordination.	
10.1086/210270	10.1086/210270	Interracial Conflict and Interracial Homicide: Do Political and Economic Rivalries Explain White Killings of Blacks or Black Killings of Whites?	David Jacobs, Katherine Wood	American Journal of Sociology	105	1	1999-07-01T00:00:00Z	pp. 157-190	The University of Chicago Press	fla		What factors lead to interracial killings? Because racial conflict explanations have been overlooked in the previous literature, this article studies the determinants of disaggregated interracial killing rates in 165 U.S. cities by testing economic, political, and social control accounts. After holding the probability of interracial contacts and the total murder rate constant, the results show that cities with a black mayor and greater economic competition between the races have more white killings of blacks. The same hypotheses explain black killings of whites, but these killings are less likely in cities with black mayors. Police department size does not explain white killings of blacks, but cities with larger departments have fewer black killings of whites. The findings suggest that economic rivalries and contests for political influence lead to greater interracial violence.	
10.1086/210223	10.1086/210223	Reducing Uncertainty: A Formal Theory of <i>Organizations in Action</i>	Jaap Kamps, László Pólos	American Journal of Sociology	104	6	1999-05-01T00:00:00Z	pp. 1776-1812	The University of Chicago Press	fla		This article presents a formal reconstruction of James D. Thompson's classic contribution to organization theory, Organizations in Action. The reconstruction explicates the underlying argumentation structure for Thompson's propositions‐‐literally, theorems or problems to be demonstrated. This allows Thompson's propositions to be derived as theorems in a deductive theory. As it turns out, the formal theory is based on general assumptions using only few primitive concepts. In addition, this theory explains why Thompson's propositions do not hold for noncomplex or “atomic” organizations (a restriction on the domain of application). Furthermore, this study reveals that organizations attempt to reduce constraints in their en‐vironment‐‐a heretofore unknown implication of the theory.	
10.1086/596566	10.1086/596566	Microclass Mobility: Social Reproduction in Four Countries	Jan O. Jonsson, David B. Grusky, Matthew Di Carlo, Reinhard Pollak, Mary C. Brinton	American Journal of Sociology	114	4	2009-01-01T00:00:00Z	pp. 977-1036	The University of Chicago Press	fla		In the sociological literature on social mobility, the long‐standing convention has been to assume that intergenerational reproduction takes one of two forms: a categorical form that has parents passing on a big‐class position to their children or a gradational form that has parents passing on their socioeconomic standing. These approaches ignore in their own ways the important role that occupations play in transferring opportunities from one generation to the next. In new analyses of nationally representative data from the United States, Sweden, Germany, and Japan, the authors show that (a) occupations are an important conduit for social reproduction, (b) the most extreme rigidities in the mobility regime are only revealed when analyses are carried out at the occupational level, and (c) much of what shows up as big‐class reproduction in conventional mobility analyses is in fact occupational reproduction in disguise.	
10.1086/498467	10.1086/498467	Class Forces, Political Institutions, and State Intervention: Subnational Economic Development Policy in the United States, 1971–1990	J. Craig Jenkins, Kevin T. Leicht, Heather Wendt	American Journal of Sociology	111	4	2006-01-01T00:00:00Z	pp. 1122-1180	The University of Chicago Press	fla		The United States has experienced a major devolution of social and economic policy responsibilities to the states. Subnational industrial policies to create jobs and qualitative economic growth are key to this devolution. The authors examine the development of these policies in terms of (1) the articulation of class interests, (2) state‐level political institutions, (3) prior political legacies, (4) underlying production regimes, and (5) interactions of strong political institutions and class mobilization. An annual pooled cross‐sectional time‐series analysis of three state‐level economic development policies (entrepreneurial, industrial recruitment, and labor market regulation) shows that in addition to business power and strong state capacities, the political legacies of 1930s welfare policy innovations and mezocorporatist bargaining potential condition the effects of business power.	
10.1086/210467	10.1086/210467	State‐Society Relations and the Discourses and Activities of the 1989 Bejing Student Movement	Dingxin Zhao	American Journal of Sociology	105	6	2000-05-01T00:00:00Z	pp. 1592-1632	The University of Chicago Press	fla		Many writings emphasize the importance of Chinese culture to the 1989 Beijing Student Movement. Comparing the 1989 movement to the May 4th movement of 1919 and to the December 9th movement of 1935–36, this study finds the rhetoric and activity patterns of the 1989 movement to be actually more traditional than those of its forerunners. This is quite a paradox, considering the scale of social change in China during the 20th century. This article argues that the 1989 movement's traditionalist outlook can be explained by three structural conditions, all involving state‐society relations. In comparison with the states of the earlier movements, the state during the 1980s had a higher capacity for repression. To avoid immediate repression, students tended to hide their real demands and goals behind safer and culturally congenial forms of action. Second, China in the 1980s had comparatively weaker independent civil organizations. Hence, the movement was poorly organized, and competing activities frequently occurred in the same time and location. What determined the efficacy of these activities then were less the actors' intentions than the perception of those who were observing the movement. This study argues that people's acceptance of particular movement activities is shaped by their perception of state legitimation. During the 1980s, most Chinese saw that the state's legitimacy lay in its moral performance, close to what was in traditional China. Therefore, people were more receptive to culturally and morally charged movement activities. This furthered the domination of traditionalism during the 1989 movement.	
10.1086/519422	10.1086/519422	Contributors		American Journal of Sociology	112	6	2007-05-01T00:00:00Z	pp. i-ii	The University of Chicago Press	fla			
10.1086/676940	10.1086/676940	Masthead		American Journal of Sociology	119	3	2013-11-01T00:00:00Z	p. cover2	The University of Chicago Press	fla			
10.1086/426412	10.1086/426412	Computational Models of Social Forms: Advancing Generative Process Theory	Lars‐Erik Cederman	American Journal of Sociology	110	4	2005-01-01T00:00:00Z	pp. 864-893	The University of Chicago Press	fla		Building on Simmel’s theoretical foundations, sociological process theorists continue to challenge mainstream social theory. So far, however, they have rarely relied on formal modeling. The author argues that recent advances in computational modeling offer tools to explore the emergence of social forms in the Simmelian tradition. Thanks to common foundations in both epistemology and ontology, these two fields can benefit from drawing more explicitly on each other. The process‐theoretic tradition in social theory and contemporary agent‐based models shift theorizing from nomothetic to generative explanations of social forms, and from variable‐based to configurative ontologies. In order to formalize sociational theory, the author focuses on how to model dynamic social networks and emergent actor configurations.	
10.1086/375199	10.1086/375199	Economic Interests and Sectoral Relations: The Undevelopment of Capitalism in Fifteenth‐Century Tuscany	Rebecca Jean Emigh	American Journal of Sociology	108	5	2003-03-01T00:00:00Z	pp. 1075-1113	The University of Chicago Press	fla		Many preconditions for a rapid transition to industrial capitalism existed in Tuscany in the late medieval/early modern period, including relatively efficient agricultural production; a well‐developed, commercial manufacturing sector; the absence of a powerful feudal nobility and feudal obligations; a large, precocious urban economy; and the development of a territorial state. No such transition occurred, however. Previous explanations for this are inadequate, because they discount the strength of the Tuscany economy or downplay the presence of these preconditions. To explain the Tuscan outcome, this article draws on sectoral theories (agriculture vs. manufacturing) from the neoclassical and Marxist literature. Since these theories often give the wrong prediction, because they are based on formal attributes of actors, the author combines them with a Weberian conceptualization of substantively specific economic interests.	
10.1086/231106	10.1086/231106	<i>The Militarization of the U.S.‐Mexico Border, 1978–1992: Low‐Intensity Conflict Doctrine Comes Home</i> by Timothy J. Dunn	Manuel Moreno‐Evans	American Journal of Sociology	102	5	1997-03-01T00:00:00Z	pp. 1474-1476	The University of Chicago Press	fla			
10.1086/378036	10.1086/378036	The Socioeconomic Determinants of Ill‐Gotten Gains: Within‐Person Changes in Drug Use and Illegal Earnings	Christopher Uggen, Melissa Thompson	American Journal of Sociology	109	1	2003-07-01T00:00:00Z	pp. 146-185	The University of Chicago Press	fla		Generalizing from the sociology of earnings attainment, we develop a conceptual model of social embeddedness in conventional and criminal activities to explain illegal earnings among criminal offenders. To isolate the effects of time‐varying factors such as legal earnings, drug use, and criminal opportunities, we use data from the National Supported Work Demonstration Project to estimate fixed‐effects models predicting month‐to‐month changes in illegal earnings. We find that criminal earnings are sensitive to embeddedness in conforming work and family relationships, criminal experience, and the perceived risks and rewards of crime. Moreover, heroin and cocaine use creates a strong earnings imperative that is difficult to satisfy in the low‐wage labor market, and offenders earn far more money illegally when they are using these drugs than during periods of abstinence.	
10.1086/231209	10.1086/231209	Manifesto for a Relational Sociology	Mustafa Emirbayer	American Journal of Sociology	103	2	1997-09-01T00:00:00Z	pp. 281-317	The University of Chicago Press	fla		Sociologists today are faced with a fundamental dilemma: whether to conceive of the social world as consisting primarily in substances or processes, in static "things" or in dynamic, unfolding relations. Rational‐actor and norm‐based models, diverse holisms and structuralisms, and statistical "variable" analyses continue implicitly or explicitly to prefer the former point of view. By contrast, this "manifesto" presents an alternative, "relational" perspective, first in broad, philosophical outlines, then by exploring its implications for both theory and empirical research. In the closing pages, it ponders some of the difficulties and challenges now facing relational analysis, taking up in turn the issues of boundaries and entities, network dynamics, causality, and normative implications.	
10.1086/666080	10.1086/666080	Masthead		American Journal of Sociology	117	5	2012-03-01T00:00:00Z		The University of Chicago Press	fla			
10.1086/673969	10.1086/673969	The Self-Expressive Edge of Occupational Sex Segregation	Erin A. Cech	American Journal of Sociology	119	3	2013-11-01T00:00:00Z	pp. 747-789	The University of Chicago Press	fla		Recent gender scholarship speculates that occupational sex segregation is reproduced in large part through the gendered, self-expressive career decisions of men and women. This article examines the effects of college students’ expression of their self-conceptions on their likelihood of entering occupations with a high or low proportion of women and theorizes the consequences of this mechanism for gender inequality. The author uses unique longitudinal data on students from four U.S. colleges to examine how the gender composition of students’ field at career launch is influenced by their earlier self-conceptions. Students with emotional, unsystematic, or people-oriented self-conceptions enter fields that are more “female,” even net of their cultural gender beliefs. Results suggest that cultural ideals of self-expression reinforce occupational sex segregation by converting gender-stereotypical self-conceptions into self-expressive career choices. The discussion section broadens this theoretical framework for understanding the role of self-expression in occupational sex segregation and notes the difficulty of addressing this mechanism through social or policy actions.	
10.1086/590978	10.1086/590978	Acknowledgments to Referees		American Journal of Sociology	113	6	2008-05-01T00:00:00Z	pp. 1799-1804	The University of Chicago Press	fla		The editors are indebted to their many colleagues who assist them in the assessment of manuscripts. The value of these referees cannot be overstated: their work is a continuous service to the profession. The following is a list of people who have read at least one paper in 2007. We take this opportunity to thank this supportive community of scholars.	
10.1086/517899	10.1086/517899	What Is Organizational Imprinting? Cultural Entrepreneurship in the Founding of the Paris Opera	Victoria Johnson	American Journal of Sociology	113	1	2007-07-01T00:00:00Z	pp. 97-127	The University of Chicago Press	fla		Organization theorists have long recognized that organizations take on elements from their environments in the course of being founded. This observation, articulated by Stinchcombe in 1965 and known today as the “organizational imprinting hypothesis,” is frequently cited but remains little understood. Advances in cultural sociology and entrepreneurship studies have provided tools for unpacking this process. The author draws on these tools to underscore the role played by entrepreneurs in selecting and incorporating historically specific elements that may remain for decades or even centuries as fundamental features of the organization in question. The founding of the Paris Opera under Louis XIV serves as the basis for theorizing organizational imprinting at founding as an outcome of cultural entrepreneurship.	
10.1086/231119	10.1086/231119	<i>Pedagogy, Symbolic Control, and Identity: Theory, Research, Critique</i>by Basil Bernstein	Peter W. Cookson, Jr.	American Journal of Sociology	102	5	1997-03-01T00:00:00Z	pp. 1498-1500	The University of Chicago Press	fla			
10.1086/231158	10.1086/231158	<i>The Enchantment of Sociology: A Study of Theology and Culture</i> by Kieran Flanagan	Richard K. Fenn	American Journal of Sociology	102	6	1997-05-01T00:00:00Z	pp. 1773-1776	The University of Chicago Press	fla			
10.1086/374404	10.1086/374404	Constructing a Market, Performing Theory: The Historical Sociology of a Financial Derivatives Exchange	Donald MacKenzie, Yuval Millo	American Journal of Sociology	109	1	2003-07-01T00:00:00Z	pp. 107-145	The University of Chicago Press	fla		This analysis of the history of the Chicago Board Options Exchange explores the performativity of economics, a theme in economic sociology recently developed by Callon. Economics was crucial to the creation of financial derivatives exchanges: it helped remedy the drastic loss of legitimacy suffered by derivatives in the first half of the 20th century. Option pricing theory—a “crown jewel” of neoclassical economics—succeeded empirically not because it discovered preexisting price patterns but because markets changed in ways that made its assumptions more accurate and because the theory was used in arbitrage. The performativity of economics, however, has limits, and an emphasis on it needs to be combined with classic themes in economic sociology, such as Granovetterian embedding and the way in which exchanges can be cultures and moral communities in which collective action problems can be solved.	
10.1086/231346	10.1086/231346	Teen Mothers and the Revolving Welfare Door by Kathleen Mullan Harris	Sandra K. Danziger	American Journal of Sociology	103	4	1998-01-01T00:00:00Z	pp. 1154-1156	The University of Chicago Press	fla			
10.1086/231252	10.1086/231252	Political Culture Wars 1960s Style: Equal Opportunity Employment–Affirmative Action and the Philadelphia Plan	Nicholas Pedriana, Robin Stryker	American Journal of Sociology	103	3	1997-11-01T00:00:00Z	pp. 633-691	The University of Chicago Press	fla		This article empirically examines contextually conditioned construction of symbolic resources during political debate over the 1969 revised Philadelphia Plan–a crucial moment in the shaping of federal equal employment law. Tying together political sociology's concept of policy feedback with legal and cultural sociology's concept of culture as a resource, the article explains how actors who were hampered by the explicit language used to embed equal opportunity values into law turned apparent constraint into an opportunity to transform law. The article simultaneously illuminates an underdeveloped aspect of equal employment law's unfolding and builds more general theory to help explain how law's language, general cultural values expressed in law, and alternative methods used to interpret law mediate the effects of past law on future law. Defining concepts of value centrality and explicitness of legal language, the article uses its case study to suggest hypotheses about how variation in centrality of cultural values and explicitness of language used to incorporate these values into law affect variation in mobilization of different types of cultural strategies by actors struggling over law interpretation and enforcement.	
